TIME,GEO,ANIMALS,MONTH,UNIT,Value
2014,Slovenia,Live bovine animals,December,Thousand heads (animals),468.25
2014,Slovenia,"Bovine animals, less than 1 year",December,Thousand heads (animals),147.64
2014,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),14.18
2014,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),133.46
2014,Slovenia,"Bovine animals, 1 year",December,Thousand heads (animals),122.31
2014,Slovakia,Live bovine animals,December,Thousand heads (animals),465.54
2014,Slovakia,"Bovine animals, less than 1 year",December,Thousand heads (animals),129.77
2014,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),20.08
2014,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),109.69
2014,Slovakia,"Bovine animals, 1 year",December,Thousand heads (animals),92.66
2014,Finland,Live bovine animals,December,Thousand heads (animals),907.4
2014,Finland,"Bovine animals, less than 1 year",December,Thousand heads (animals),306.98
2014,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),2.74
2014,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),304.24
2014,Finland,"Bovine animals, 1 year",December,Thousand heads (animals),222.55
2014,Sweden,Live bovine animals,December,Thousand heads (animals),"1,436.49"
2014,Sweden,"Bovine animals, less than 1 year",December,Thousand heads (animals),473.42
2014,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),21.02
2014,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),452.4
2014,Sweden,"Bovine animals, 1 year",December,Thousand heads (animals),334.4
2014,United Kingdom,Live bovine animals,December,Thousand heads (animals),"9,693.00"
2014,United Kingdom,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,842.00"
2014,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),26
2014,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"2,816.00"
2014,United Kingdom,"Bovine animals, 1 year",December,Thousand heads (animals),"2,332.00"
2014,Iceland,Live bovine animals,December,Thousand heads (animals),73.7
2014,Iceland,"Bovine animals, less than 1 year",December,Thousand heads (animals),20.1
2014,Iceland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0.5
2014,Iceland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),19.6
2014,Iceland,"Bovine animals, 1 year",December,Thousand heads (animals),20.2
2014,Montenegro,Live bovine animals,December,Thousand heads (animals),94
2014,Montenegro,"Bovine animals, less than 1 year",December,Thousand heads (animals),20
2014,Montenegro,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),8
2014,Montenegro,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),11
2014,Montenegro,"Bovine animals, 1 year",December,Thousand heads (animals),4
2014,North Macedonia,Live bovine animals,December,Thousand heads (animals),242
2014,North Macedonia,"Bovine animals, less than 1 year",December,Thousand heads (animals),64
2014,North Macedonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),10
2014,North Macedonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),54
2014,North Macedonia,"Bovine animals, 1 year",December,Thousand heads (animals),16
2014,Albania,Live bovine animals,December,Thousand heads (animals),499.69
2014,Albania,"Bovine animals, less than 1 year",December,Thousand heads (animals),57.29
2014,Albania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),11.32
2014,Albania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),45.97
2014,Albania,"Bovine animals, 1 year",December,Thousand heads (animals),37.65
2014,Serbia,Live bovine animals,December,Thousand heads (animals),920
2014,Serbia,"Bovine animals, less than 1 year",December,Thousand heads (animals),294
2014,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),24
2014,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),270
2014,Serbia,"Bovine animals, 1 year",December,Thousand heads (animals),124
2014,Turkey,Live bovine animals,December,Thousand heads (animals),"14,244.67"
2014,Turkey,"Bovine animals, less than 1 year",December,Thousand heads (animals),"3,485.41"
2014,Turkey,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),19.99
2014,Turkey,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"3,465.43"
2014,Turkey,"Bovine animals, 1 year",December,Thousand heads (animals),"3,588.38"
2014,Bosnia and Herzegovina,Live bovine animals,December,Thousand heads (animals),444
2014,Bosnia and Herzegovina,"Bovine animals, less than 1 year",December,Thousand heads (animals),91
2014,Bosnia and Herzegovina,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),36
2014,Bosnia and Herzegovina,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),55
2014,Bosnia and Herzegovina,"Bovine animals, 1 year",December,Thousand heads (animals),73
2014,Kosovo (under United Nations Security Council Resolution 1244/99),Live bovine animals,December,Thousand heads (animals),261.69
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year",December,Thousand heads (animals),83.41
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),39.98
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),43.43
2014,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, 1 year",December,Thousand heads (animals),25.28
2015,European Union - 28 countries,Live bovine animals,December,Thousand heads (animals),"89,138.27"
2015,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand heads (animals),"27,208.96"
2015,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,927.71"
2015,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"21,280.26"
2015,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand heads (animals),"18,445.36"
2015,European Union - 27 countries (2007-2013),Live bovine animals,December,Thousand heads (animals),"88,697.27"
2015,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand heads (animals),"27,060.96"
2015,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,907.71"
2015,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"21,152.26"
2015,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand heads (animals),"18,357.36"
2015,European Union - 25 countries (2004-2006),Live bovine animals,December,Thousand heads (animals),"86,043.82"
2015,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,477.45"
2015,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,712.39"
2015,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"20,764.07"
2015,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand heads (animals),"18,032.17"
2015,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand heads (animals),"75,680.58"
2015,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand heads (animals),"23,560.25"
2015,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,331.79"
2015,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"18,227.46"
2015,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand heads (animals),"15,497.49"
2015,Belgium,Live bovine animals,December,Thousand heads (animals),"2,503.26"
2015,Belgium,"Bovine animals, less than 1 year",December,Thousand heads (animals),748.56
2015,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),183.12
2015,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),565.44
2015,Belgium,"Bovine animals, 1 year",December,Thousand heads (animals),493.35
2015,Bulgaria,Live bovine animals,December,Thousand heads (animals),561.04
2015,Bulgaria,"Bovine animals, less than 1 year",December,Thousand heads (animals),108.81
2015,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),33.52
2015,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),75.29
2015,Bulgaria,"Bovine animals, 1 year",December,Thousand heads (animals),63.99
2015,Czechia,Live bovine animals,December,Thousand heads (animals),"1,366.33"
2015,Czechia,"Bovine animals, less than 1 year",December,Thousand heads (animals),403.47
2015,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),3.95
2015,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),399.53
2015,Czechia,"Bovine animals, 1 year",December,Thousand heads (animals),309.16
2015,Denmark,Live bovine animals,December,Thousand heads (animals),"1,566.00"
2015,Denmark,"Bovine animals, less than 1 year",December,Thousand heads (animals),538
2015,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),259
2015,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),279
2015,Denmark,"Bovine animals, 1 year",December,Thousand heads (animals),302
2015,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand heads (animals),"12,635.46"
2015,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand heads (animals),"3,836.21"
2015,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),213.96
2015,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"3,622.24"
2015,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand heads (animals),"2,993.28"
2015,Estonia,Live bovine animals,December,Thousand heads (animals),256.2
2015,Estonia,"Bovine animals, less than 1 year",December,Thousand heads (animals),70.3
2015,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),3.3
2015,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),67
2015,Estonia,"Bovine animals, 1 year",December,Thousand heads (animals),52.6
2015,Ireland,Live bovine animals,December,Thousand heads (animals),"6,422.23"
2015,Ireland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,025.70"
2015,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),7.2
2015,Ireland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"2,018.50"
2015,Ireland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,659.96"
2015,Greece,Live bovine animals,December,Thousand heads (animals),582
2015,Greece,"Bovine animals, less than 1 year",December,Thousand heads (animals),154
2015,Greece,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),54
2015,Greece,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),100
2015,Greece,"Bovine animals, 1 year",December,Thousand heads (animals),103
2015,Spain,Live bovine animals,December,Thousand heads (animals),"6,182.91"
2015,Spain,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,324.64"
2015,Spain,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"1,693.87"
2015,Spain,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),630.77
2015,Spain,"Bovine animals, 1 year",December,Thousand heads (animals),786.38
2015,France,Live bovine animals,December,Thousand heads (animals),"19,406.00"
2015,France,"Bovine animals, less than 1 year",December,Thousand heads (animals),"5,618.00"
2015,France,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),632
2015,France,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"4,986.00"
2015,France,"Bovine animals, 1 year",December,Thousand heads (animals),"3,461.00"
2015,Croatia,Live bovine animals,December,Thousand heads (animals),441
2015,Croatia,"Bovine animals, less than 1 year",December,Thousand heads (animals),148
2015,Croatia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),20
2015,Croatia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),128
2015,Croatia,"Bovine animals, 1 year",December,Thousand heads (animals),88
2015,Italy,Live bovine animals,December,Thousand heads (animals),"6,155.81"
2015,Italy,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,678.15"
2015,Italy,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),992.39
2015,Italy,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),685.76
2015,Italy,"Bovine animals, 1 year",December,Thousand heads (animals),"1,379.08"
2015,Cyprus,Live bovine animals,December,Thousand heads (animals),58.86
2015,Cyprus,"Bovine animals, less than 1 year",December,Thousand heads (animals),20.81
2015,Cyprus,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),9.11
2015,Cyprus,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),11.7
2015,Cyprus,"Bovine animals, 1 year",December,Thousand heads (animals),9.34
2015,Latvia,Live bovine animals,December,Thousand heads (animals),419.08
2015,Latvia,"Bovine animals, less than 1 year",December,Thousand heads (animals),113.57
2015,Latvia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),55.07
2015,Latvia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),58.5
2015,Latvia,"Bovine animals, 1 year",December,Thousand heads (animals),76.2
2015,Lithuania,Live bovine animals,December,Thousand heads (animals),722.6
2015,Lithuania,"Bovine animals, less than 1 year",December,Thousand heads (animals),185.3
2015,Lithuania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),64.6
2015,Lithuania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),120.7
2015,Lithuania,"Bovine animals, 1 year",December,Thousand heads (animals),151.9
2015,Luxembourg,Live bovine animals,December,Thousand heads (animals),200.64
2015,Luxembourg,"Bovine animals, less than 1 year",December,Thousand heads (animals),53.67
2015,Luxembourg,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),5.59
2015,Luxembourg,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),48.08
2015,Luxembourg,"Bovine animals, 1 year",December,Thousand heads (animals),44.64
2015,Hungary,Live bovine animals,December,Thousand heads (animals),821
2015,Hungary,"Bovine animals, less than 1 year",December,Thousand heads (animals),220
2015,Hungary,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),56
2015,Hungary,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),164
2015,Hungary,"Bovine animals, 1 year",December,Thousand heads (animals),180
2015,Malta,Live bovine animals,December,Thousand heads (animals),15.02
2015,Malta,"Bovine animals, less than 1 year",December,Thousand heads (animals),4.17
2015,Malta,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0
2015,Malta,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),4.17
2015,Malta,"Bovine animals, 1 year",December,Thousand heads (animals),3.65
2015,Netherlands,Live bovine animals,December,Thousand heads (animals),"4,315.00"
2015,Netherlands,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,707.00"
2015,Netherlands,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),955
2015,Netherlands,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),751
2015,Netherlands,"Bovine animals, 1 year",December,Thousand heads (animals),660
2015,Austria,Live bovine animals,December,Thousand heads (animals),"1,957.61"
2015,Austria,"Bovine animals, less than 1 year",December,Thousand heads (animals),624.48
2015,Austria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),159.51
2015,Austria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),464.97
2015,Austria,"Bovine animals, 1 year",December,Thousand heads (animals),439.08
2015,Poland,Live bovine animals,December,Thousand heads (animals),"5,762.50"
2015,Poland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"1,616.90"
2015,Poland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),159.9
2015,Poland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"1,457.00"
2015,Poland,"Bovine animals, 1 year",December,Thousand heads (animals),"1,531.50"
2015,Portugal,Live bovine animals,December,Thousand heads (animals),"1,605.86"
2015,Portugal,"Bovine animals, less than 1 year",December,Thousand heads (animals),509.84
2015,Portugal,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),115.19
2015,Portugal,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),394.65
2015,Portugal,"Bovine animals, 1 year",December,Thousand heads (animals),240.22
2015,Romania,Live bovine animals,December,Thousand heads (animals),"2,092.40"
2015,Romania,"Bovine animals, less than 1 year",December,Thousand heads (animals),474.7
2015,Romania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),161.8
2015,Romania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),312.9
2015,Romania,"Bovine animals, 1 year",December,Thousand heads (animals),261.2
2015,Slovenia,Live bovine animals,December,Thousand heads (animals),484.19
2015,Slovenia,"Bovine animals, less than 1 year",December,Thousand heads (animals),152.52
2015,Slovenia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),10.87
2015,Slovenia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),141.65
2015,Slovenia,"Bovine animals, 1 year",December,Thousand heads (animals),129.37
2015,Slovakia,Live bovine animals,December,Thousand heads (animals),457.46
2015,Slovakia,"Bovine animals, less than 1 year",December,Thousand heads (animals),130.16
2015,Slovakia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),17.8
2015,Slovakia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),112.36
2015,Slovakia,"Bovine animals, 1 year",December,Thousand heads (animals),90.97
2015,Finland,Live bovine animals,December,Thousand heads (animals),903.41
2015,Finland,"Bovine animals, less than 1 year",December,Thousand heads (animals),307.82
2015,Finland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),2.77
2015,Finland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),305.05
2015,Finland,"Bovine animals, 1 year",December,Thousand heads (animals),221.31
2015,Sweden,Live bovine animals,December,Thousand heads (animals),"1,428.40"
2015,Sweden,"Bovine animals, less than 1 year",December,Thousand heads (animals),467.19
2015,Sweden,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),30.19
2015,Sweden,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),437
2015,Sweden,"Bovine animals, 1 year",December,Thousand heads (animals),342.2
2015,United Kingdom,Live bovine animals,December,Thousand heads (animals),"9,816.00"
2015,United Kingdom,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,967.00"
2015,United Kingdom,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),28
2015,United Kingdom,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"2,939.00"
2015,United Kingdom,"Bovine animals, 1 year",December,Thousand heads (animals),"2,372.00"
2015,Iceland,Live bovine animals,December,Thousand heads (animals),75.9
2015,Iceland,"Bovine animals, less than 1 year",December,Thousand heads (animals),20.1
2015,Iceland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),0.5
2015,Iceland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),19.6
2015,Iceland,"Bovine animals, 1 year",December,Thousand heads (animals),20.2
2015,Switzerland,Live bovine animals,December,Thousand heads (animals),"1,567.14"
2015,Switzerland,"Bovine animals, less than 1 year",December,Thousand heads (animals),507.92
2015,Switzerland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),248.72
2015,Switzerland,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),259.21
2015,Switzerland,"Bovine animals, 1 year",December,Thousand heads (animals),246.34
2015,Montenegro,Live bovine animals,December,Thousand heads (animals),92
2015,Montenegro,"Bovine animals, less than 1 year",December,Thousand heads (animals),19
2015,Montenegro,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),7
2015,Montenegro,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),12
2015,Montenegro,"Bovine animals, 1 year",December,Thousand heads (animals),5
2015,North Macedonia,Live bovine animals,December,Thousand heads (animals),253
2015,North Macedonia,"Bovine animals, less than 1 year",December,Thousand heads (animals),71
2015,North Macedonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),9
2015,North Macedonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),62
2015,North Macedonia,"Bovine animals, 1 year",December,Thousand heads (animals),17
2015,Albania,Live bovine animals,December,Thousand heads (animals),505.77
2015,Albania,"Bovine animals, less than 1 year",December,Thousand heads (animals),58.79
2015,Albania,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),11.75
2015,Albania,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),47.04
2015,Albania,"Bovine animals, 1 year",December,Thousand heads (animals),37.98
2015,Serbia,Live bovine animals,December,Thousand heads (animals),916
2015,Serbia,"Bovine animals, less than 1 year",December,Thousand heads (animals),297
2015,Serbia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),28
2015,Serbia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),270
2015,Serbia,"Bovine animals, 1 year",December,Thousand heads (animals),125
2015,Turkey,Live bovine animals,December,Thousand heads (animals),"14,127.84"
2015,Turkey,"Bovine animals, less than 1 year",December,Thousand heads (animals),"3,444.67"
2015,Turkey,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),19.75
2015,Turkey,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"3,424.92"
2015,Turkey,"Bovine animals, 1 year",December,Thousand heads (animals),"3,541.08"
2015,Bosnia and Herzegovina,Live bovine animals,December,Thousand heads (animals),455
2015,Bosnia and Herzegovina,"Bovine animals, less than 1 year",December,Thousand heads (animals),98
2015,Bosnia and Herzegovina,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),37
2015,Bosnia and Herzegovina,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),61
2015,Bosnia and Herzegovina,"Bovine animals, 1 year",December,Thousand heads (animals),74
2015,Kosovo (under United Nations Security Council Resolution 1244/99),Live bovine animals,December,Thousand heads (animals),258.5
2015,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year",December,Thousand heads (animals),81.34
2015,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),38.99
2015,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),42.35
2015,Kosovo (under United Nations Security Council Resolution 1244/99),"Bovine animals, 1 year",December,Thousand heads (animals),22.75
2016,European Union - 28 countries,Live bovine animals,December,Thousand heads (animals),"89,134.16"
2016,European Union - 28 countries,"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,910.94"
2016,European Union - 28 countries,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,862.75"
2016,European Union - 28 countries,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"21,048.20"
2016,European Union - 28 countries,"Bovine animals, 1 year",December,Thousand heads (animals),"18,763.76"
2016,European Union - 27 countries (2007-2013),Live bovine animals,December,Thousand heads (animals),"88,690.16"
2016,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,756.94"
2016,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,842.75"
2016,European Union - 27 countries (2007-2013),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"20,914.20"
2016,European Union - 27 countries (2007-2013),"Bovine animals, 1 year",December,Thousand heads (animals),"18,674.76"
2016,European Union - 25 countries (2004-2006),Live bovine animals,December,Thousand heads (animals),"86,070.32"
2016,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year",December,Thousand heads (animals),"26,190.36"
2016,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,682.28"
2016,European Union - 25 countries (2004-2006),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"20,508.08"
2016,European Union - 25 countries (2004-2006),"Bovine animals, 1 year",December,Thousand heads (animals),"18,360.95"
2016,European Union - 15 countries (1995-2004),Live bovine animals,December,Thousand heads (animals),"75,541.01"
2016,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year",December,Thousand heads (animals),"23,165.17"
2016,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),"5,321.38"
2016,European Union - 15 countries (1995-2004),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"17,843.80"
2016,European Union - 15 countries (1995-2004),"Bovine animals, 1 year",December,Thousand heads (animals),"15,759.37"
2016,Belgium,Live bovine animals,December,Thousand heads (animals),"2,501.35"
2016,Belgium,"Bovine animals, less than 1 year",December,Thousand heads (animals),748.26
2016,Belgium,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),167.7
2016,Belgium,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),580.56
2016,Belgium,"Bovine animals, 1 year",December,Thousand heads (animals),492
2016,Bulgaria,Live bovine animals,December,Thousand heads (animals),570.14
2016,Bulgaria,"Bovine animals, less than 1 year",December,Thousand heads (animals),119.69
2016,Bulgaria,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),26.77
2016,Bulgaria,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),92.92
2016,Bulgaria,"Bovine animals, 1 year",December,Thousand heads (animals),63.2
2016,Czechia,Live bovine animals,December,Thousand heads (animals),"1,339.60"
2016,Czechia,"Bovine animals, less than 1 year",December,Thousand heads (animals),397.03
2016,Czechia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),1.72
2016,Czechia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),395.31
2016,Czechia,"Bovine animals, 1 year",December,Thousand heads (animals),295.06
2016,Denmark,Live bovine animals,December,Thousand heads (animals),"1,554.00"
2016,Denmark,"Bovine animals, less than 1 year",December,Thousand heads (animals),540
2016,Denmark,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),258
2016,Denmark,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),283
2016,Denmark,"Bovine animals, 1 year",December,Thousand heads (animals),298
2016,Germany (until 1990 former territory of the FRG),Live bovine animals,December,Thousand heads (animals),"12,466.59"
2016,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year",December,Thousand heads (animals),"3,794.84"
2016,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),224.27
2016,Germany (until 1990 former territory of the FRG),"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),"3,570.57"
2016,Germany (until 1990 former territory of the FRG),"Bovine animals, 1 year",December,Thousand heads (animals),"2,959.71"
2016,Estonia,Live bovine animals,December,Thousand heads (animals),248.2
2016,Estonia,"Bovine animals, less than 1 year",December,Thousand heads (animals),67.9
2016,Estonia,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),3.3
2016,Estonia,"Bovine animals, less than 1 year, not for slaughter",December,Thousand heads (animals),64.6
2016,Estonia,"Bovine animals, 1 year",December,Thousand heads (animals),50.1
2016,Ireland,Live bovine animals,December,Thousand heads (animals),"6,613.43"
2016,Ireland,"Bovine animals, less than 1 year",December,Thousand heads (animals),"2,076.51"
2016,Ireland,"Bovine animals, less than 1 year, for slaughter",December,Thousand heads (animals),7.28
